Tag,Date,Time,PID,TID,Level,Message
M02BA79,06-07,09:46:43.826,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4428, flag:0x10, SPS:1, PPS:1, pts:141141000
"
M02BA7E,06-07,09:46:43.828,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2589, flag:0x10, SPS:1, PPS:1, pts:141182708
"
M02BA82,06-07,09:46:43.831,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5057, flag:0x10, SPS:1, PPS:1, pts:141224416
"
M02BAAE,06-07,09:46:43.843,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 43223, flag:0x10, SPS:1, PPS:1, pts:145353541
"
M02BAB3,06-07,09:46:43.845,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 793, flag:0x10, SPS:1, PPS:1, pts:145395250
"
M02BAB7,06-07,09:46:43.847,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 875, flag:0x10, SPS:1, PPS:1, pts:145436958
"
M02BABA,06-07,09:46:43.849,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1042, flag:0x10, SPS:1, PPS:1, pts:145478666
"
M02BAC0,06-07,09:46:43.851,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1222, flag:0x10, SPS:1, PPS:1, pts:145520375
"
M02BAC3,06-07,09:46:43.853,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1417, flag:0x10, SPS:1, PPS:1, pts:145562083
"
M02BACB,06-07,09:46:43.855,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1017, flag:0x10, SPS:1, PPS:1, pts:145603791
"
M02BAD2,06-07,09:46:43.857,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1272, flag:0x10, SPS:1, PPS:1, pts:145645500
"
M02BADA,06-07,09:46:43.859,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1465, flag:0x10, SPS:1, PPS:1, pts:145687208
"
M02BB04,06-07,09:46:43.870,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 42712, flag:0x10, SPS:1, PPS:1, pts:147021875
"
M02BB09,06-07,09:46:43.872,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1861, flag:0x10, SPS:1, PPS:1, pts:147063583
"
M02BB0C,06-07,09:46:43.874,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1172, flag:0x10, SPS:1, PPS:1, pts:147105291
"
M02BB12,06-07,09:46:43.876,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2181, flag:0x10, SPS:1, PPS:1, pts:147147000
"
M02BB15,06-07,09:46:43.878,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2353, flag:0x10, SPS:1, PPS:1, pts:147188708
"
M02BB1C,06-07,09:46:43.880,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2469, flag:0x10, SPS:1, PPS:1, pts:147230416
"
M02BB23,06-07,09:46:43.882,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1854, flag:0x10, SPS:1, PPS:1, pts:147272125
"
M02BB2A,06-07,09:46:43.884,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2188, flag:0x10, SPS:1, PPS:1, pts:147313833
"
M02BB2E,06-07,09:46:43.886,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2357, flag:0x10, SPS:1, PPS:1, pts:147355541
"
M02BB59,06-07,09:46:43.899,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 41670, flag:0x10, SPS:1, PPS:1, pts:154863041
"
M02BB5F,06-07,09:46:43.901,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1052, flag:0x10, SPS:1, PPS:1, pts:154904750
"
M02BB66,06-07,09:46:43.904,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1196, flag:0x10, SPS:1, PPS:1, pts:154946458
"
M02BB69,06-07,09:46:43.906,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1378, flag:0x10, SPS:1, PPS:1, pts:154988166
"
M02BB70,06-07,09:46:43.908,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1731, flag:0x10, SPS:1, PPS:1, pts:155029875
"
M02BB7A,06-07,09:46:43.910,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1439, flag:0x10, SPS:1, PPS:1, pts:155071583
"
M02BB7E,06-07,09:46:43.912,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1172, flag:0x10, SPS:1, PPS:1, pts:155113291
"
M02BB81,06-07,09:46:43.914,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1563, flag:0x10, SPS:1, PPS:1, pts:155155000
"
M02BB88,06-07,09:46:43.916,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1892, flag:0x10, SPS:1, PPS:1, pts:155196708
"
M02BBB9,06-07,09:46:43.936,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 37317, flag:0x10, SPS:1, PPS:1, pts:158533375
"
M02BBC1,06-07,09:46:43.939,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2743, flag:0x10, SPS:1, PPS:1, pts:158575083
"
M02BBC8,06-07,09:46:43.941,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2118, flag:0x10, SPS:1, PPS:1, pts:158616791
"
M02BBCF,06-07,09:46:43.943,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5800, flag:0x10, SPS:1, PPS:1, pts:158658500
"
M02BBD2,06-07,09:46:43.944,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2047, flag:0x10, SPS:1, PPS:1, pts:158700208
"
M02BBD5,06-07,09:46:43.946,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4397, flag:0x10, SPS:1, PPS:1, pts:158741916
"
M02BBD8,06-07,09:46:43.948,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3759, flag:0x10, SPS:1, PPS:1, pts:158783625
"
M02BBE5,06-07,09:46:43.950,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4616, flag:0x10, SPS:1, PPS:1, pts:158825333
"
M02BC09,06-07,09:46:43.961,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 39420, flag:0x10, SPS:1, PPS:1, pts:162412250
"
M02BC10,06-07,09:46:43.963,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4122, flag:0x10, SPS:1, PPS:1, pts:162453958
"
M02BC16,06-07,09:46:43.966,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3945, flag:0x10, SPS:1, PPS:1, pts:162495666
"
M02BC19,06-07,09:46:43.968,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1259, flag:0x10, SPS:1, PPS:1, pts:162537375
"
M02BC1F,06-07,09:46:43.971,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4388, flag:0x10, SPS:1, PPS:1, pts:162579083
"
M02BC28,06-07,09:46:43.973,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3940, flag:0x10, SPS:1, PPS:1, pts:162620791
"
M02BC2F,06-07,09:46:43.975,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3425, flag:0x10, SPS:1, PPS:1, pts:162662500
"
M02BC32,06-07,09:46:43.977,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1354, flag:0x10, SPS:1, PPS:1, pts:162704208
"
M02BC36,06-07,09:46:43.979,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3454, flag:0x10, SPS:1, PPS:1, pts:162745916
"
M02BC5B,06-07,09:46:43.991,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 39370, flag:0x10, SPS:1, PPS:1, pts:172839333
"
M02BC62,06-07,09:46:43.994,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1225, flag:0x10, SPS:1, PPS:1, pts:172881041
"
M02BC67,06-07,09:46:43.996,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2576, flag:0x10, SPS:1, PPS:1, pts:172922750
"
M02BC6A,06-07,09:46:43.998,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2882, flag:0x10, SPS:1, PPS:1, pts:172964458
"
M02BC71,06-07,09:46:44.000,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2575, flag:0x10, SPS:1, PPS:1, pts:173006166
"
M02BC77,06-07,09:46:44.003,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1161, flag:0x10, SPS:1, PPS:1, pts:173047875
"
M02BC7F,06-07,09:46:44.005,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2569, flag:0x10, SPS:1, PPS:1, pts:173089583
"
M02BC83,06-07,09:46:44.007,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3927, flag:0x10, SPS:1, PPS:1, pts:173131291
"
M02BC8A,06-07,09:46:44.009,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3812, flag:0x10, SPS:1, PPS:1, pts:173173000
"
M02BCAF,06-07,09:46:44.026,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 28874, flag:0x10, SPS:1, PPS:1, pts:175717208
"
M02BCB9,06-07,09:46:44.028,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2611, flag:0x10, SPS:1, PPS:1, pts:175758916
"
M02BCBF,06-07,09:46:44.030,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 6574, flag:0x10, SPS:1, PPS:1, pts:175800625
"
M02BCC8,06-07,09:46:44.035,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 3ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 6445, flag:0x10, SPS:1, PPS:1, pts:175842333
"
M02BCD0,06-07,09:46:44.037,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2061, flag:0x10, SPS:1, PPS:1, pts:175884041
"
M02BCD5,06-07,09:46:44.039,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 8317, flag:0x10, SPS:1, PPS:1, pts:175925750
"
M02BCD8,06-07,09:46:44.042,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 7949, flag:0x10, SPS:1, PPS:1, pts:175967458
"
M02BCDE,06-07,09:46:44.044,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 8489, flag:0x10, SPS:1, PPS:1, pts:176009166
"
M02BCE2,06-07,09:46:44.046,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1785, flag:0x10, SPS:1, PPS:1, pts:176050875
"
M02BD0A,06-07,09:46:44.056,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 35381, flag:0x10, SPS:1, PPS:1, pts:177886041
"
M02BD11,06-07,09:46:44.059,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2317, flag:0x10, SPS:1, PPS:1, pts:177927750
"
M02BD17,06-07,09:46:44.061,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4642, flag:0x10, SPS:1, PPS:1, pts:177969458
"
M02BD1A,06-07,09:46:44.063,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4512, flag:0x10, SPS:1, PPS:1, pts:178011166
"
M02BD1D,06-07,09:46:44.065,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1642, flag:0x10, SPS:1, PPS:1, pts:178052875
"
M02BD23,06-07,09:46:44.066,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4940, flag:0x10, SPS:1, PPS:1, pts:178094583
"
M02BD29,06-07,09:46:44.069,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4599, flag:0x10, SPS:1, PPS:1, pts:178136291
"
M02BD32,06-07,09:46:44.071,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3693, flag:0x10, SPS:1, PPS:1, pts:178178000
"
M02BD37,06-07,09:46:44.073,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1249, flag:0x10, SPS:1, PPS:1, pts:178219708
"
M02BD65,06-07,09:46:44.095,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 4ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 41981, flag:0x10, SPS:1, PPS:1, pts:188313125
"
M02BD68,06-07,09:46:44.098,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3239, flag:0x10, SPS:1, PPS:1, pts:188354833
"
M02BD70,06-07,09:46:44.101,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1851, flag:0x10, SPS:1, PPS:1, pts:188396541
"
M02BD76,06-07,09:46:44.103,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 930, flag:0x10, SPS:1, PPS:1, pts:188438250
"
M02BD7D,06-07,09:46:44.105,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1751, flag:0x10, SPS:1, PPS:1, pts:188479958
"
M02BD81,06-07,09:46:44.107,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2621, flag:0x10, SPS:1, PPS:1, pts:188521666
"
M02BD87,06-07,09:46:44.109,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3398, flag:0x10, SPS:1, PPS:1, pts:188563375
"
M02BD8A,06-07,09:46:44.111,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1234, flag:0x10, SPS:1, PPS:1, pts:188605083
"
M02BD8F,06-07,09:46:44.113,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3477, flag:0x10, SPS:1, PPS:1, pts:188646791
"
M02BDD3,06-07,09:46:44.196,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 39979, flag:0x10, SPS:1, PPS:1, pts:198740208
"
M02BDD6,06-07,09:46:44.198,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3040, flag:0x10, SPS:1, PPS:1, pts:198781916
"
M02BDDF,06-07,09:46:44.200,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3002, flag:0x10, SPS:1, PPS:1, pts:198823625
"
M02BDE2,06-07,09:46:44.203,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3305, flag:0x10, SPS:1, PPS:1, pts:198865333
"
M02BDE8,06-07,09:46:44.205,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3590, flag:0x10, SPS:1, PPS:1, pts:198907041
"
M02BDF1,06-07,09:46:44.207,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1096, flag:0x10, SPS:1, PPS:1, pts:198948750
"
M02BDF9,06-07,09:46:44.210,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3556, flag:0x10, SPS:1, PPS:1, pts:198990458
"
M02BDFC,06-07,09:46:44.212,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3404, flag:0x10, SPS:1, PPS:1, pts:199032166
"
M02BE00,06-07,09:46:44.215,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3856, flag:0x10, SPS:1, PPS:1, pts:199073875
"
M02BE61,06-07,09:46:44.396,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 41981, flag:0x10, SPS:1, PPS:1, pts:188313125
"
M02BE6A,06-07,09:46:44.399,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3239, flag:0x10, SPS:1, PPS:1, pts:188354833
"
M02BE6D,06-07,09:46:44.401,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1851, flag:0x10, SPS:1, PPS:1, pts:188396541
"
M02BE71,06-07,09:46:44.404,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 930, flag:0x10, SPS:1, PPS:1, pts:188438250
"
M02BE75,06-07,09:46:44.407,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1751, flag:0x10, SPS:1, PPS:1, pts:188479958
"
M02BE80,06-07,09:46:44.409,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2621, flag:0x10, SPS:1, PPS:1, pts:188521666
"
M02BE86,06-07,09:46:44.411,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3398, flag:0x10, SPS:1, PPS:1, pts:188563375
"
